timestamp,accel_x,accel_y,accel_z,label
86542,-2.0000,0.2693,0.8601,imbalance
86547,1.9999,1.4583,-0.2808,imbalance
86552,1.9999,1.6899,1.9999,imbalance
86557,-2.0000,0.8821,1.4089,imbalance
86562,-2.0000,0.8821,1.4089,imbalance
86567,-2.0000,1.5945,1.9094,imbalance
86572,-0.0001,-0.0001,-0.0001,imbalance
86577,1.9999,0.7961,1.9999,imbalance
86582,1.9999,1.2522,-2.0000,imbalance
86587,1.9999,-1.9999,-0.0157,imbalance
86592,-2.0000,1.9999,1.9999,imbalance
86597,-2.0000,1.6233,-2.0000,imbalance
86602,1.9999,1.0845,1.7158,imbalance
86607,-2.0000,-1.0725,0.6785,imbalance
86612,-2.0000,-1.0725,0.6785,imbalance
86617,-2.0000,-2.0000,-2.0000,imbalance
86622,-1.5608,-2.0000,-2.0000,imbalance
86627,-1.5608,-2.0000,-2.0000,imbalance
86632,-1.5608,-2.0000,-2.0000,imbalance
86637,1.9999,-2.0000,-2.0000,imbalance
86642,1.9999,1.7622,1.9999,imbalance
86647,-2.0000,1.1399,1.2305,imbalance
86652,1.9999,0.2864,-2.0000,imbalance
86657,-2.0000,1.5222,1.7927,imbalance
86662,-2.0000,1.5222,1.7927,imbalance
86667,1.9999,0.7810,1.9999,imbalance
86672,0.0066,-2.0000,-2.0000,imbalance
86677,1.9999,1.5276,-1.0789,imbalance
86682,1.9999,1.5276,-1.0789,imbalance
86687,-2.0000,1.6545,-2.0000,imbalance
86692,1.9999,1.2251,1.4697,imbalance
86697,-2.0000,0.1196,-2.0000,imbalance
86702,1.9999,-2.0000,-2.0000,imbalance
86707,0.8765,1.9999,1.9999,imbalance
86712,-2.0000,-0.0001,-0.0157,imbalance
86717,1.9999,1.4155,-2.0000,imbalance
86722,0.2734,-2.0000,-2.0000,imbalance
86727,1.9999,-2.0000,-2.0000,imbalance
86732,1.9999,1.3337,1.9999,imbalance
86737,-2.0000,1.4258,-2.0000,imbalance
86742,1.9999,-0.0776,-2.0000,imbalance
86747,-2.0000,-0.3027,-2.0000,imbalance
86752,-2.0000,-2.0000,-2.0000,imbalance
86757,1.9999,0.7756,1.9999,imbalance
86762,-2.0000,-1.3015,1.2830,imbalance
86767,1.9999,-2.0000,-2.0000,imbalance
86772,-2.0000,1.9999,1.9999,imbalance
86777,1.9999,1.5330,-0.2361,imbalance
86782,1.9999,1.2791,1.1387,imbalance
86787,-2.0000,-0.8667,0.6450,imbalance
86792,1.9999,-2.0000,-2.0000,imbalance
86797,0.2043,1.9999,1.9999,imbalance
86802,-2.0000,1.9999,-0.0427,imbalance
86807,1.9999,1.4509,-1.9419,imbalance
86812,-2.0000,0.5120,0.7461,imbalance
86817,1.9999,-2.0000,-2.0000,imbalance
86822,1.9999,1.3064,1.9999,imbalance
86827,-2.0000,0.4534,1.5137,imbalance
86832,1.9999,-0.1895,-2.0000,imbalance
86837,-2.0000,1.6768,1.9999,imbalance
86842,1.9999,0.4414,-2.0000,imbalance
86847,1.9999,0.8257,-0.0157,imbalance
86852,-2.0000,-1.4246,1.1699,imbalance
86857,1.9999,1.4429,-2.0000,imbalance
86862,-2.0000,1.9999,1.9999,imbalance
86867,1.9999,1.6233,-0.9517,imbalance
86872,1.9999,1.4825,-0.0001,imbalance
86877,-2.0000,-0.4873,0.5068,imbalance
86882,1.9999,-2.0000,0.2495,imbalance
86887,1.9999,1.9999,1.9999,imbalance
86892,-2.0000,-2.0000,-2.0000,imbalance
86897,-2.0000,-2.0000,-2.0000,imbalance
86902,-2.0000,-2.0000,-2.0000,imbalance
86907,1.4802,-2.0000,-2.0000,imbalance
86912,1.9999,1.0522,1.9999,imbalance
86917,-2.0000,-0.1243,1.5322,imbalance
86922,1.9999,1.3809,0.6575,imbalance
86927,-2.0000,1.8196,1.9999,imbalance
86932,-2.0000,-0.6609,-2.0000,imbalance
86937,1.9999,-0.0157,-0.0157,imbalance
86942,-2.0000,-1.4790,0.9734,imbalance
86947,1.9999,-2.0000,-2.0000,imbalance
86952,-2.0000,1.9999,1.9999,imbalance
86957,1.9999,1.5513,-1.3857,imbalance
86962,1.9999,1.4839,-0.0886,imbalance
86967,-2.0000,-0.4541,0.5225,imbalance
86972,1.9999,-2.0000,-2.0000,imbalance
86977,1.9999,1.9999,1.9999,imbalance
86982,-2.0000,1.9999,0.2471,imbalance
86987,1.9999,1.2857,-0.0001,imbalance
86992,-2.0000,0.6521,0.8196,imbalance
86997,-2.0000,1.9999,-1.6643,imbalance
87002,1.9999,1.3835,0.6533,imbalance
87007,-2.0000,-0.8459,0.4426,imbalance
87012,1.9999,-2.0000,-2.0000,imbalance
87017,0.2327,1.9999,1.9999,imbalance
87022,-2.0000,1.9999,-0.5039,imbalance
87027,1.9999,1.5723,-1.1211,imbalance
87032,1.9999,-2.0000,-2.0000,imbalance
87037,1.9999,-2.0000,-2.0000,imbalance
87042,-2.0000,1.1782,-2.0000,imbalance
87047,-2.0000,1.9999,0.6492,imbalance
87052,1.9999,-0.0001,-0.0001,imbalance
87057,-2.0000,0.8079,0.8574,imbalance
87062,1.9999,-2.0000,-2.0000,imbalance
87067,1.9999,1.2915,1.9999,imbalance
87072,1.9999,1.2915,1.9999,imbalance
87077,1.9999,1.2915,1.9999,imbalance
87082,-2.0000,1.3853,1.5547,imbalance
87087,-1.6379,-2.0000,-2.0000,imbalance
87092,1.9999,0.8657,1.9999,imbalance
87097,1.9999,1.5542,-1.2773,imbalance
87102,1.9999,-0.9512,-2.0000,imbalance
87107,-2.0000,1.6553,1.9999,imbalance
87112,-1.9999,-0.0157,-0.0157,imbalance
87117,1.9999,0.9006,1.9999,imbalance
87122,1.9999,0.8130,-2.0000,imbalance
87127,1.9999,-2.0000,-2.0000,imbalance
87132,-2.0000,1.9999,1.9999,imbalance
87137,-2.0000,1.9999,1.9999,imbalance
87142,1.9999,1.3257,1.2637,imbalance
87147,1.9999,1.3257,1.2637,imbalance
87152,1.9999,1.3257,1.2637,imbalance
87157,-0.7488,1.9999,1.9999,imbalance
87162,-2.0000,1.9999,-0.6521,imbalance
87167,1.9999,1.5624,-0.0001,imbalance
87172,-2.0000,0.0339,0.4900,imbalance
87177,1.9999,-2.0000,-2.0000,imbalance
87182,1.9999,1.8762,1.9999,imbalance
87187,1.9999,0.2378,-2.0000,imbalance
87192,1.9999,1.1062,-2.0000,imbalance
87197,-2.0000,0.8567,0.7231,imbalance
87202,1.9999,-2.0000,-2.0000,imbalance
87207,-2.0000,1.9999,-1.4744,imbalance
87212,-2.0000,0.7378,1.3120,imbalance
87217,1.9999,0.1963,-2.0000,imbalance
87222,-2.0000,1.3821,1.3838,imbalance
87227,1.9999,1.0164,-2.0000,imbalance
87232,1.9999,0.8042,1.9999,imbalance
87237,-2.0000,-0.5317,1.4089,imbalance
87242,1.9999,1.5154,0.4033,imbalance
87247,-2.0000,1.5796,1.9999,imbalance
87252,-2.0000,-1.1709,-2.0000,imbalance
87257,1.9999,0.9077,1.9999,imbalance
87262,-2.0000,-1.3018,1.1687,imbalance
87267,1.9999,-2.0000,-2.0000,imbalance
87272,-2.0000,1.9031,1.9999,imbalance
87277,-2.0000,1.1897,-2.0000,imbalance
87282,1.9999,1.1597,1.9999,imbalance
87287,1.9999,0.1958,-2.0000,imbalance
87292,1.9999,-0.0157,-0.0157,imbalance
87297,-2.0000,1.9999,1.9999,imbalance
87302,-2.0000,1.9999,-1.6594,imbalance
87307,1.9999,1.3811,0.5557,imbalance
87312,-2.0000,-0.8918,0.4185,imbalance
87317,1.9999,-2.0000,-2.0000,imbalance
87322,-0.6394,1.9999,1.9999,imbalance
87327,-2.0000,1.9999,-0.8752,imbalance
87332,1.9999,1.5557,-0.6450,imbalance
87337,-2.0000,-0.3242,0.2820,imbalance
87342,1.9999,-2.0000,-2.0000,imbalance
87347,1.9999,1.9868,1.9999,imbalance
87352,-2.0000,1.9999,-0.1018,imbalance
87357,-2.0000,1.9999,-0.1018,imbalance
87362,-2.0000,0.2080,0.4402,imbalance
87367,1.9999,-2.0000,-2.0000,imbalance
87372,1.9999,1.7932,1.9999,imbalance
87377,-2.0000,1.9999,0.6655,imbalance
87382,-2.0000,1.9999,0.6655,imbalance
87387,-2.0000,0.7161,0.5720,imbalance
87392,1.9999,1.5369,-1.0891,imbalance
87397,1.9999,1.3105,1.9999,imbalance
87402,-2.0000,1.1406,1.1968,imbalance
87407,1.9999,0.3696,-2.0000,imbalance
87412,-2.0000,1.1143,1.0964,imbalance
87417,0.9661,-2.0000,-2.0000,imbalance
87422,1.9999,0.9829,1.9999,imbalance
87427,-2.0000,1.9999,-2.0000,imbalance
87432,1.9999,-0.1995,-2.0000,imbalance
87437,-2.0000,1.3481,1.5981,imbalance
87442,-2.0000,-2.0000,-2.0000,imbalance
87447,1.9999,0.8459,1.9999,imbalance
87452,-2.0000,-0.7336,1.3696,imbalance
87457,1.9999,-1.0869,-2.0000,imbalance
87462,-2.0000,1.4998,1.9999,imbalance
87467,1.9999,0.0654,-2.0000,imbalance
87472,1.9999,0.9734,1.9999,imbalance
87477,-2.0000,-1.3149,1.1326,imbalance
87482,1.9999,-2.0000,-2.0000,imbalance
87487,-2.0000,1.7693,1.9999,imbalance
87492,-2.0000,1.2236,-2.0000,imbalance
87497,1.9999,1.1765,1.9999,imbalance
87502,-2.0000,-1.3340,0.7932,imbalance
87507,1.9999,-2.0000,-2.0000,imbalance
87512,-2.0000,1.8992,1.9999,imbalance
87517,-2.0000,1.9999,-1.8843,imbalance
87522,1.9999,1.3706,0.8643,imbalance
87527,-2.0000,-1.0635,0.5156,imbalance
87532,1.9999,-2.0000,-2.0000,imbalance
87537,-1.6934,1.9338,1.9999,imbalance
87542,-2.0000,1.9999,-1.2197,imbalance
87547,1.9999,1.5793,-0.1401,imbalance
87552,-2.0000,-0.5339,0.4019,imbalance
87557,1.9999,-2.0000,-2.0000,imbalance
87562,0.9697,1.9260,1.9999,imbalance
87567,-2.0000,1.9999,-0.7124,imbalance
87572,1.9999,1.5186,-0.8979,imbalance
87577,-2.0000,-0.2092,0.3728,imbalance
87582,1.9999,-2.0000,-2.0000,imbalance
87587,1.9999,1.8416,1.9999,imbalance
87592,-2.0000,1.9999,-0.2693,imbalance
87597,1.9999,1.3950,-1.3921,imbalance
87602,-2.0000,0.1028,0.3013,imbalance
87607,1.9999,-0.7383,-2.0000,imbalance
87612,1.9999,1.6816,1.9999,imbalance
87617,-2.0000,1.9999,0.3162,imbalance
87622,1.9999,1.0686,-2.0000,imbalance
87627,-2.0000,0.4763,0.4087,imbalance
87632,1.9999,-2.0000,-2.0000,imbalance
87637,1.9999,1.3477,1.9999,imbalance
87642,-2.0000,1.7444,0.9250,imbalance
87647,1.9999,0.5693,-2.0000,imbalance
87652,-2.0000,0.8625,0.6833,imbalance
87657,1.9999,-0.0157,-0.0157,imbalance
87662,1.9999,1.0103,1.9999,imbalance
87667,-2.0000,1.0505,1.1470,imbalance
87672,1.9999,0.1917,-2.0000,imbalance
87677,-2.0000,-1.5991,-2.0000,imbalance
87682,1.3838,-2.0000,-2.0000,imbalance
87687,1.9999,0.8501,1.9999,imbalance
87692,-2.0000,0.2358,1.3652,imbalance
87697,1.9999,-0.3126,-0.0157,imbalance
87702,-2.0000,1.3640,1.5767,imbalance
87707,-1.5356,-2.0000,-2.0000,imbalance
87712,1.9999,0.7483,1.9999,imbalance
87717,-2.0000,-0.5437,1.3513,imbalance
87722,1.9999,-0.8804,-2.0000,imbalance
87727,-2.0000,1.4429,1.9999,imbalance
87732,-2.0000,-1.1965,-2.0000,imbalance
87737,1.9999,0.9116,1.9999,imbalance
87742,-2.0000,-1.1165,1.2456,imbalance
87747,1.9999,-1.8904,-2.0000,imbalance
87752,-2.0000,1.6062,1.9999,imbalance
87757,-2.0000,0.5652,-2.0000,imbalance
87762,1.9999,1.1301,1.9999,imbalance
87767,-2.0000,1.0728,0.9580,imbalance
87772,1.5645,-2.0000,-2.0000,imbalance
87777,1.9999,0.8469,1.9999,imbalance
87782,-2.0000,0.2827,1.3767,imbalance
87787,1.9999,-0.1743,-2.0000,imbalance
87792,-2.0000,1.3171,1.5376,imbalance
87797,-1.8428,-2.0000,-2.0000,imbalance
87802,1.9999,0.7659,1.9999,imbalance
87807,1.9999,1.3953,-1.5842,imbalance
87812,1.9999,-0.0157,-0.0157,imbalance
87817,-2.0000,1.4658,1.9999,imbalance
87822,-2.0000,-0.9763,-0.0157,imbalance
87827,1.9999,0.9089,1.9999,imbalance
87832,-2.0000,-1.1816,1.1804,imbalance
87837,1.9999,-1.8879,-2.0000,imbalance
87842,-2.0000,1.6089,1.9999,imbalance
87847,-2.0000,0.4641,-2.0000,imbalance
87852,1.9999,1.0913,1.9999,imbalance
87857,-2.0000,-1.4492,0.8914,imbalance
87862,1.9999,-2.0000,-2.0000,imbalance
87867,-2.0000,1.8105,1.9999,imbalance
87872,-2.0000,1.5762,-2.0000,imbalance
87877,1.9999,1.2341,1.6633,imbalance
87882,-2.0000,-1.3945,0.6428,imbalance
87887,1.9999,0.8318,-2.0000,imbalance
87892,-2.0000,1.8716,1.9999,imbalance
87897,-2.0000,1.8716,1.9999,imbalance
87902,-2.0000,1.8716,1.9999,imbalance
87907,1.9999,-0.4529,-2.0000,imbalance
87912,1.9999,-0.4529,-2.0000,imbalance
87917,-1.4370,1.8962,1.9999,imbalance
87922,-2.0000,1.9999,-1.3811,imbalance
87927,1.9999,1.5217,-0.1355,imbalance
87932,-2.0000,-0.7424,0.2615,imbalance
87937,1.9999,-2.0000,-2.0000,imbalance
87942,1.3779,1.8684,1.9999,imbalance
87947,-2.0000,1.9999,-0.8315,imbalance
87952,1.9999,1.4595,-0.9438,imbalance
87957,-2.0000,-0.3591,0.2083,imbalance
87962,1.9999,-2.0000,-2.0000,imbalance
87967,1.9999,1.8274,1.9999,imbalance
87972,-2.0000,1.9999,-0.2859,imbalance
87977,1.9999,-0.0628,-0.0628,imbalance
87982,-2.0000,0.0061,0.2568,imbalance
87987,1.9999,-2.0000,-2.0000,imbalance
87992,1.9999,1.7126,1.9999,imbalance
87997,-2.0000,1.9999,0.1604,imbalance
88002,1.9999,-0.0157,-0.0157,imbalance
88007,-2.0000,1.9999,-1.1614,imbalance
88012,1.9999,-2.0000,-2.0000,imbalance
88017,-2.0000,1.6504,-2.0000,imbalance
88022,-2.0000,1.9999,0.5229,imbalance
88027,1.9999,0.7217,-2.0000,imbalance
88032,1.9999,0.7217,-2.0000,imbalance
88037,1.9999,-2.0000,-2.0000,imbalance
88042,-2.0000,1.9999,-2.0000,imbalance
88047,-2.0000,1.9999,-2.0000,imbalance
88052,-2.0000,1.9999,-2.0000,imbalance
88057,-2.0000,0.5630,0.3433,imbalance
88062,1.9999,-2.0000,-2.0000,imbalance
88067,1.9999,1.2751,1.9999,imbalance
88072,-2.0000,1.8181,0.9758,imbalance
88077,-2.0000,1.8181,0.9758,imbalance
88082,-0.8821,-2.0000,-2.0000,imbalance
88087,1.9999,-2.0000,-2.0000,imbalance
88092,1.9999,1.1565,1.9999,imbalance
88097,1.9999,-0.6208,-2.0000,imbalance
88102,1.9999,0.3124,-0.0157,imbalance
88107,-1.7600,-2.0000,-2.0000,imbalance
88112,1.9999,-2.0000,-2.0000,imbalance
88117,1.9999,1.0464,1.9999,imbalance
88122,-2.0000,1.3569,1.1877,imbalance
88127,1.9999,0.1831,-2.0000,imbalance
88132,-2.0000,-1.8281,-2.0000,imbalance
88137,1.9999,-2.0000,-2.0000,imbalance
88142,1.9999,0.9939,1.9999,imbalance
88147,-2.0000,1.0176,1.2749,imbalance
88152,1.9999,0.0259,-2.0000,imbalance
88157,-2.0000,-1.2837,-2.0000,imbalance
88162,1.9539,-2.0000,-2.0000,imbalance
88167,1.9999,1.0444,1.9999,imbalance
88172,-2.0000,0.7419,1.2869,imbalance
88177,1.9999,-0.1201,-2.0000,imbalance
88182,-2.0000,0.9932,1.0981,imbalance
88187,1.9999,-2.0000,-2.0000,imbalance
88192,1.9999,0.9880,1.9999,imbalance
88197,-2.0000,0.4775,1.2930,imbalance
88202,1.9999,-0.2693,-2.0000,imbalance
88207,-2.0000,1.0957,1.2466,imbalance
88212,0.4438,-2.0000,-2.0000,imbalance
88217,1.9999,0.9375,1.9999,imbalance
88222,-2.0000,1.9999,-2.0000,imbalance
88227,1.9999,-0.3601,-2.0000,imbalance
88232,-2.0000,1.1011,1.3572,imbalance
88237,-0.1370,-2.0000,-2.0000,imbalance
88242,1.9999,0.9585,1.9999,imbalance
88247,-2.0000,0.1519,1.3315,imbalance
88252,1.9999,-0.4417,-2.0000,imbalance
88257,-2.0000,1.1167,1.3953,imbalance
88262,1.9999,0.4446,-2.0000,imbalance
88267,1.9999,0.9868,1.9999,imbalance
88272,-2.0000,0.0413,1.2637,imbalance
88277,1.9999,-0.5251,-2.0000,imbalance
88282,-2.0000,1.1250,1.4744,imbalance
88287,1.9999,0.3579,-2.0000,imbalance
88292,1.9999,1.0105,1.9999,imbalance
88297,-2.0000,-0.0227,1.3103,imbalance
88302,1.9999,-0.6211,-2.0000,imbalance
88307,-2.0000,1.1853,1.5649,imbalance
88312,-1.2974,-2.0000,-2.0000,imbalance
88317,1.9999,0.9851,1.9999,imbalance
88322,1.9999,1.1411,-1.3538,imbalance
88327,1.9999,-0.6982,-2.0000,imbalance
88332,-2.0000,1.1553,1.6475,imbalance
88337,1.9999,0.2559,-2.0000,imbalance
88342,1.9999,1.0186,1.9999,imbalance
88347,1.9999,1.0186,1.9999,imbalance
88352,1.9999,-0.8496,-2.0000,imbalance
88357,-2.0000,1.2849,1.8132,imbalance
88362,-2.0000,-2.0000,-2.0000,imbalance
88367,1.9999,1.1497,1.9999,imbalance
88372,-2.0000,-0.4761,1.3157,imbalance
88377,1.9999,-1.0881,-2.0000,imbalance
88382,-2.0000,1.2825,1.9999,imbalance
88387,-2.0000,-1.4636,-2.0000,imbalance
88392,1.9999,1.1716,1.9999,imbalance
88397,-2.0000,-0.8120,1.2356,imbalance
88402,1.9999,1.3879,-0.6768,imbalance
88407,-2.0000,1.4058,1.9999,imbalance
88412,-2.0000,-0.5520,-2.0000,imbalance
88417,1.9999,1.1768,1.9999,imbalance
88422,0.3311,-2.0000,-2.0000,imbalance
88427,1.9999,-2.0000,-2.0000,imbalance
88432,-2.0000,1.5117,1.9999,imbalance
88437,-2.0000,0.2344,-2.0000,imbalance
88442,1.9999,1.2205,1.9999,imbalance
88447,-1.1907,-2.0000,-2.0000,imbalance
88452,1.9999,-2.0000,-2.0000,imbalance
88457,-2.0000,1.5940,1.9999,imbalance
88462,-2.0000,0.7415,-2.0000,imbalance
88467,1.9999,1.2668,1.9999,imbalance
88472,-2.0000,-1.4072,0.7856,imbalance
88477,1.9999,-2.0000,-2.0000,imbalance
88482,-2.0000,1.6775,1.9999,imbalance
88487,-2.0000,1.0920,-2.0000,imbalance
88492,1.9999,-0.0314,-0.0314,imbalance
88497,-2.0000,-1.4390,0.7195,imbalance
88502,1.9999,-2.0000,-2.0000,imbalance
88507,-2.0000,1.7197,1.9999,imbalance
